OrgID,OrgName,ActivityType,ActivityMedia,StartDate,StartTime,LocationID,HydrologicCondition,HydrologicEvent,lat,lon,CollectionEquipment,Result Name,ResultType,ResultValue,ResultUnit
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/15/2015,13:30:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Chloride,Dissolved,705.2,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/23/2015,11:42:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Sulfate,Dissolved,19.79,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/17/2015,13:15:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Chloride,Dissolved,1028.79,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,11/18/2015,11:43:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Sulfate,Dissolved,12.01,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/20/2015,12:44:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/19/2015,11:10:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,4/13/2015,12:00:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Chloride,Dissolved,74.69,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/8/2015,10:14:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,4/13/2015,11:45:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Sulfate,Dissolved,16.98,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/7/2015,12:40:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/7/2015,12:00:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Chloride,Dissolved,569.1,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,10/15/2015,10:55:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Sulfate,Dissolved,29.4,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,4/13/2015,12:21:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Sulfate,Dissolved,19.74,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/26/2015,12:00:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Chloride,Dissolved,871.85,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/23/2015,11:58:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/17/2015,13:49:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Chloride,Dissolved,761.8,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,6/30/2015,12:48:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Sulfate,Dissolved,9.58,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/26/2015,12:08:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,10/15/2015,12:10:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/23/2015,11:24:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/22/2015,13:18:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/22/2015,13:50:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/20/2015,11:55:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/23/2015,12:41:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Chloride,Dissolved,2015,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,5/22/2015,11:45:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Chloride,Dissolved,113,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,3/10/2015,12:42:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Sulfate,Dissolved,16.93,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,5/22/2015,12:05:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/17/2015,11:45:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Sulfate,Dissolved,23.05,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/19/2015,10:40:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Chloride,Dissolved,759.9,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/10/2015,12:10:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Chloride,Dissolved,84.16,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/12/2015,12:58:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Chloride,Dissolved,641.1,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,10/15/2015,22:00:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Sulfate,Dissolved,22.58,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/17/2015,12:45:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Chloride,Dissolved,88.82,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,3/10/2015,12:08:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,9/30/2015,13:25:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/6/2015,13:10:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Sulfate,Dissolved,14.86,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/22/2015,12:50:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,198.9,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,7/22/2015,13:20:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/22/2015,12:20:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Chloride,Dissolved,2378,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/7/2015,12:00:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Sulfate,Dissolved,26.52,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,4/13/2015,12:00:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/7/2015,13:00:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Sulfate,Dissolved,22.41,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,11/18/2015,10:20:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Sulfate,Dissolved,28.11,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,12/16/2015,12:27:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Sulfate,Dissolved,15.54,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/22/2015,12:35:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Sulfate,Dissolved,67.12,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/22/2015,12:50:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Sulfate,Dissolved,20.13,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/20/2015,11:21:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Sulfate,Dissolved,25.32,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/15/2015,11:32:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,9/30/2015,10:15:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Chloride,Dissolved,34.44,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,12/16/2015,11:32:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,8/31/2015,10:45:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Chloride,Dissolved,82.07,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,11/18/2015,11:28:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,78.66,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/17/2015,12:25:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Sulfate,Dissolved,18.99,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,11/18/2015,10:00:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Chloride,Dissolved,99.73,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,11/18/2015,12:05:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Chloride,Dissolved,160.34,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,8/31/2015,12:51:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Chloride,Dissolved,193.5,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/20/2015,12:13:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Sulfate,Dissolved,24.55,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,9/30/2015,11:00:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,5/22/2015,10:11:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/10/2015,12:43:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Sulfate,Dissolved,16.91,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/22/2015,12:50:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/15/2015,11:10:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Chloride,Dissolved,179.34,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,5/22/2015,10:30:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/22/2015,13:50:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/10/2015,13:12:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,11/18/2015,11:15:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Sulfate,Dissolved,13.31,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,9/30/2015,12:55:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Chloride,Dissolved,47.99,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/10/2015,10:30:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Sulfate,Dissolved,19.57,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/15/2015,11:51:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Sulfate,Dissolved,16.27,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,12/16/2015,12:27:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,11/18/2015,10:20:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,10/15/2015,11:50:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,75.27,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/2/2015,13:59:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Sulfate,Dissolved,31.3,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/12/2015,13:48:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Sulfate,Dissolved,26.05,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/7/2015,12:10:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/2/2015,14:25:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Chloride,Dissolved,135.67,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/19/2015,11:10:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Sulfate,Dissolved,38.53,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/23/2015,11:42:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Chloride,Dissolved,586.7,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/8/2015,11:20:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,929,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/26/2015,12:49:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Chloride,Dissolved,555.44,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/17/2015,13:15:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Sulfate,Dissolved,25.2,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/17/2015,12:59:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Sulfate,Dissolved,20.89,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/2/2015,13:10:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Bromide,Dissolved,ND,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,5/22/2015,12:20:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,3/10/2015,12:08:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,213.5,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,8/31/2015,12:15:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Chloride,Dissolved,168.43,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/6/2015,12:20:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Chloride,Dissolved,245.45,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/15/2015,11:32:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/17/2015,13:49:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/20/2015,11:35:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Sulfate,Dissolved,17.06,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/18/2015,10:15:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/22/2015,12:50:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/22/2015,12:40:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Sulfate,Dissolved,15.96,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/19/2015,12:20:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,458.05,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,6/30/2015,12:05:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Chloride,Dissolved,50.91,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,9/30/2015,11:55:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Chloride,Dissolved,64.77,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,12/16/2015,11:10:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,12/16/2015,10:55:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Sulfate,Dissolved,24.14,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,8/31/2015,11:15:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Chloride,Dissolved,189.19,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/2/2015,13:10:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Chloride,Dissolved,768.75,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,12/16/2015,11:18:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Sulfate,Dissolved,13.03,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/22/2015,13:20:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Sulfate,Dissolved,22.62,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/15/2015,11:51:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/19/2015,12:35:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Chloride,Dissolved,1680.6,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/17/2015,13:15:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/19/2015,12:07:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/23/2015,11:42:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,9/30/2015,12:55:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,7/22/2015,13:20:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,72.29,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,4/13/2015,10:40:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/10/2015,11:21:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Sulfate,Dissolved,20.27,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,5/22/2015,12:28:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Chloride,Dissolved,139.15,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/26/2015,13:34:00,MDE_EASP-CBJ0059,,,39.02268,-77.1626,Water Bottle,Sulfate,Dissolved,21.04,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/20/2015,11:55:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,324.5,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/8/2015,11:20:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Sulfate,Dissolved,25.32,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/20/2015,11:05:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Chloride,Dissolved,1141.4,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/18/2015,12:35:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Chloride,Dissolved,1887,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,9/30/2015,10:15:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Sulfate,Dissolved,9.73,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/17/2015,14:20:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/19/2015,10:40:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Chloride,Dissolved,759.9,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,4/13/2015,10:40:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Chloride,Dissolved,99.55,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/22/2015,12:50:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,4/13/2015,13:10:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Sulfate,Dissolved,14.55,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,1/12/2015,13:10:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/6/2015,13:10:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Chloride,Dissolved,50.13,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,10/15/2015,11:15:00,MDE_EASP-ZHH0001,,,38.99214,-77.16042,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,1/12/2015,13:31:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,5/22/2015,12:48:00,MDE_EASP-CBJ0096,,,39.06184,-77.15228,Water Bottle,Chloride,Dissolved,173.81,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/10/2015,11:55:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,8/31/2015,10:45:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/23/2015,11:42:00,MDE_EASP-ZEI0058,,,39.00645,-77.17475,Water Bottle,Bromide,Dissolved,,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/22/2015,12:50:00,MDE_EASP-CBJ0029,,,38.99672,-77.16859,Water Bottle,Chloride,Dissolved,599.5,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Field Msr/Obs,,2/23/2015,10:49:00,MDE_EASP-BZE0008,,,38.9897,-77.14816,Water Bottle,Chloride,Dissolved,986.9,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,9/30/2015,10:15:00,MDE_EASP-CBJ0005,,,38.97045,-77.1466,Water Bottle,Bromide,Dissolved,NA,mg/l
MDE_EASP,Environmental Assessment and Standard Program,Sample-Routine,Surface Water,2/26/2015,13:25:00,MDE_EASP-BUK0004,,,39.022176,-77.172567,Water Bottle,Sulfate,Dissolved,23.33,mg/l
